Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.826416015625,85.51944605133392,81.72410670645458,85.0931399166828,201662400
2020-06-12,82.53285217285156,84.72528338984903,81.41715155791107,83.97498797774145,200146000
2020-06-15,83.55355834960938,84.20885233004024,81.01764513591078,81.1808627446549,138808800
2020-06-16,85.76792907714844,86.04077128025801,83.975010633282,85.61689607536718,165428800
2020-06-17,85.64855194091797,86.5766806624143,85.52675019338103,86.51577978864584,114406400
2020-06-18,85.68264770507812,86.10164595385577,85.07120064123144,85.604692813634,96820400
2020-06-19,85.1930160522461,86.85926309495805,84.07974627650528,86.39154853955934,264476000
2020-06-22,87.42198944091797,87.5657146180658,85.54137006793363,85.58765532903756,135445200
2020-06-23,89.2879867553711,90.71306865652282,88.25023351062259,88.67167022398402,212155600
2020-06-24,87.71186065673828,89.83852152536198,87.33670924914435,88.91526233624326,192623200
2020-06-25,88.87628173828125,88.91525918235408,87.10528733443604,87.86776732182592,137522400
2020-06-26,86.1455078125,88.99323335258256,85.99690581013819,88.77155327311752,205256800
2020-06-29,88.13086700439453,88.22587593033623,85.57303045547391,86.05292961011511,130646000
2020-06-30,88.86656951904297,89.15402734978792,87.69727548623588,87.7167604986336,140223200
2020-07-01,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200
2020-07-02,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600
2020-07-06,91.0711669921875,91.54131994765142,90.10162241749444,90.13329206093196,118655600
2020-07-07,90.78860473632812,92.23317195735378,90.6765491884905,91.45120666847298,112424400
2020-07-08,92.9030532836914,92.93472292396123,91.68259753162141,91.77029864576771,117092000
2020-07-09,93.30257415771484,93.85311298440196,92.25020530715545,93.79951991976638,125642800
2020-07-10,93.46578216552734,93.52425205644036,92.28187281172208,92.89575090989648,90257200
2020-07-13,93.03461456298828,97.39755418632491,92.82024229124636,94.77637811960794,191649200
2020-07-14,94.57418060302734,94.76662199734568,91.47554407654853,92.41341151615387,170989200
2020-07-15,95.22459411621094,96.70813834363402,94.02119239003805,96.45722706906206,153198000
2020-07-16,94.05286407470703,94.91278403772657,93.45116319854178,94.0918415225212,110577600
2020-07-17,93.86284637451172,94.6618654071879,93.3878166649876,94.50596306222513,92186800
2020-07-20,95.84092712402344,95.97978290888382,93.60464868715383,93.9505689422849,90318000
2020-07-21,94.51815032958984,96.71058165166797,94.26723904231955,96.63506516753144,103433200
2020-07-22,94.78367614746094,95.46820132434986,94.13082061211013,94.21851429558046,89001600
2020-07-23,90.46946716308594,94.59367254925417,89.65583238188394,94.51571764664843,197004400
2020-07-24,90.24535369873047,90.59127395192569,86.86413581047867,88.65949991326812,185438800
2020-07-27,92.38419342041016,92.47676394434872,91.08822838783793,91.31233945550993,121214000
2020-07-28,90.8665542602539,92.13085716394599,90.86167743181777,91.95302391238943,103625600
2020-07-29,92.60831451416016,92.79345556721894,91.31478042525389,91.35131946620248,90329200
2020-07-30,93.7288818359375,93.83362955315262,91.36836340686854,91.77761548867781,158130000
2020-07-31,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800
2020-08-03,106.15023803710938,108.78115318345822,105.13197706745348,105.43160465101931,308151200
2020-08-04,106.85910034179688,107.95531597012776,105.61428272918116,106.34022375491685,173071600
2020-08-05,107.24645233154297,107.5680107700986,106.1112590081739,106.57898104918114,121776800
2020-08-06,110.98817443847656,111.48512760350665,106.98820958673393,107.58016424017666,202428800
2020-08-07,108.46479034423828,110.9662282348746,107.66433051713838,110.5074267277089,198045600
2020-08-10,110.04129028320312,111.06382975049696,107.37878364058575,109.91682612802668,212403600
2020-08-11,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966175,187902400
2020-08-12,110.31707000732422,110.57575468715021,107.66920508325637,107.8644362745087,165598000
2020-08-13,112.26943969726562,113.27733754425267,111.21273031650125,111.70325867486406,210082000
2020-08-14,112.16934204101562,112.25963664409292,110.3512210337213,112.09368940343238,165565200
2020-08-17,111.87648010253906,113.32121599468454,111.24685328704177,113.29681023801754,119561600
2020-08-18,112.8087387084961,113.2358134358944,111.29079280806813,111.62757292757412,105633600
2020-08-19,112.95028686523438,114.3706172584675,112.85511407883027,113.21873534210548,145538000
2020-08-20,115.45661163330078,115.57131200892078,112.97469390875426,112.99177868647469,126907200
2020-08-21,121.40637969970703,121.8920223479699,116.40838192059897,116.42058107803142,338054800
2020-08-24,122.85843658447266,125.71618247339688,120.98419010163676,125.63075857605156,345937600
2020-08-25,121.85053253173828,122.19707648647878,120.12027046376029,121.72607580337079,211495600
2020-08-26,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161129,163022400
2020-08-27,122.03108978271484,124.44711054782465,120.8816435296114,124.11277330622296,155552400
2020-08-28,121.83344268798828,123.429476621527,121.60892012172948,123.00972286968064,187630000
2020-08-31,125.96507263183594,127.87837394086273,122.99751997365422,124.53987161471422,225702700
2020-09-01,130.98260498046875,131.5878410707446,127.4195871326475,129.5964440817618,151948100
2020-09-02,128.26882934570312,134.69203460571913,123.97368404550697,134.3113286127253,200119000
2020-09-03,117.99951934814453,125.7698377409412,117.6285771387157,123.8858353148807,257599600
2020-09-04,118.07762908935547,120.75233522289194,108.24758859749826,117.208837599474,332607200
2020-09-08,110.131591796875,116.15456397882693,109.99492847765607,111.23466214416847,231366600
2020-09-09,114.5243911743164,116.30102224770006,112.51348112630917,114.4658232925591,176940500
2020-09-10,110.78564453125,117.62860531586426,109.81923732808905,117.4919419718857,182274400
2020-09-11,109.33113861083984,112.48417383164686,107.37879684993199,111.83989747570273,180860300
2020-09-14,112.61106872558594,113.16748580661752,110.11207375780796,111.98631998364145,140150100
2020-09-15,112.78677368164062,115.99837646623179,110.90276376385894,115.51029107248101,184642000
2020-09-16,109.45804595947266,113.23583021769664,109.37019414880372,112.48418186302023,154679000
2020-09-17,107.71070861816406,109.5263873422931,106.11955250942472,107.10548734185036,178011000
2020-09-18,104.29409790039062,108.23782932536304,103.561969707706,107.76927145269701,287104900
2020-09-21,107.4568862915039,107.56426567814931,100.64321065047814,102.04889902285993,195713800
2020-09-22,109.14566040039062,110.17064277235137,106.55881360489528,109.99493172137502,183055400
2020-09-23,104.56741333007812,109.43850328301079,104.22574760980221,108.960181701253,150718700
2020-09-24,105.64120483398438,107.62283036011137,102.49793367629653,102.66388092435032,167743300
2020-09-25,109.60446166992188,109.76065258051483,105.10431346285972,105.84620539299118,149981400
2020-09-28,112.2206039428711,112.57202605695592,110.09255111762093,112.26941546611341,137672400
2020-09-29,111.371337890625,112.56226761750044,110.86373228368446,111.82038307255604,99382200
2020-09-30,113.05034637451172,114.46579860836158,110.91253722784417,111.07848448876676,142675200
2020-10-01,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400
2020-10-02,110.32684326171875,112.62085107226099,109.54591092943505,110.19994371271599,144712000
2020-10-05,113.72389221191406,113.87031931372245,110.84419148258043,111.19561354788381,106243800
2020-10-06,110.46351623535156,113.35298156181615,109.57519703200651,112.94298407310637,161498200
2020-10-07,112.33773803710938,112.79653950711614,111.41037130371913,111.88870036047932,96849000
2020-10-08,112.2303466796875,113.62627107994781,111.8593970468685,113.47984398528722,83477200
2020-10-09,114.18270111083984,114.21198504359523,112.18154796650919,112.5329700547584,100506900
2020-10-12,121.43566131591797,122.1970734254654,116.43766363228319,117.19907574183063,240226800
2020-10-13,118.21428680419922,122.40206058626744,116.7988420703882,122.28491740476053,262330500
2020-10-14,118.30216217041016,120.09831317934623,116.76957404628342,118.11668730298548,150712000
2020-10-15,117.83358764648438,118.31190929891578,115.33459254265503,115.89100965397931,112559200
2020-10-16,116.1838607788086,118.65357948698855,115.97886577727773,118.3900091653109,115393800
2020-10-19,113.2162857055664,117.55047872693521,112.90391136666062,117.10144108023262,120639300
2020-10-20,114.7098388671875,116.14481121078373,112.87463289955475,113.43104998711324,124423700
2020-10-21,114.0851058959961,115.8812569366671,113.67510842141373,113.88986723010126,89946000
2020-10-22,112.99178314208984,115.22721542582593,111.85942130854261,114.65127071459953,101988000
2020-10-23,112.29869842529297,113.77271853280851,111.55680647449411,113.61652761786443,82572600
2020-10-26,112.30846405029297,113.77272038759747,110.19016755548854,111.29324542938403,111850700
2020-10-27,113.82152557373047,114.48532208435297,111.81061590078274,112.73797527774974,92276800
2020-10-28,108.55020141601562,112.67940761194099,108.45258581525088,112.30846534999783,143937800
2020-10-29,112.57203674316406,114.14367261157057,109.5263806145093,109.6923353407312,146129200
2020-10-30,106.26596069335938,109.32137281201784,105.15312650585602,108.41353361193957,190272600
2020-11-02,106.17808532714844,108.0425749664753,104.76264077032103,106.50998724278827,122866900
2020-11-03,107.8083267211914,108.83330179405917,106.13907521886938,107.04691453917718,107624400
2020-11-04,112.21082305908203,112.83557173395235,109.67278063647241,111.42012714660996,138235500
2020-11-05,116.19361877441406,116.76956346695528,114.08509354419144,115.13935243550637,126387100
2020-11-06,116.0616226196289,116.56032334229253,113.55830852475165,115.69981355181606,114457900
2020-11-09,113.74407958984375,119.28851498096145,113.4800620542651,117.83151329552524,154515300
2020-11-10,113.40185546875,114.98597593271168,111.60259823184701,112.99115812331121,138023400
2020-11-11,116.8438949584961,116.98079406528983,113.86144160569907,114.59483287514057,112295000
2020-11-12,116.5700912475586,117.8608595224864,115.94426465731732,116.97101537029141,103162300
2020-11-13,116.6189956665039,117.01991235865556,115.25977774017278,116.79500987439638,81581900
2020-11-16,117.63597106933594,118.31068601268369,115.53358112019767,116.28652626175575,91183000
2020-11-17,116.74610137939453,117.99775451631758,116.32562345429308,116.9025617517305,74271000
2020-11-18,115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,76322100
2020-11-19,116.0127182006836,116.423415515833,114.22324173553615,114.98596745236839,74113000
2020-11-20,114.74150085449219,116.13983378749967,114.6926125812959,116.01271532465954,73604300
2020-11-23,111.32880401611328,115.0153219995467,111.23101999611728,114.5850633590333,127959300
2020-11-24,112.61956024169922,113.28450195004916,110.09669251350901,111.38746829481333,113874200
2020-11-25,113.46051025390625,114.1645670214996,112.61955438821877,112.99114404913823,76499200
2020-11-27,114.00811767578125,114.88818872041372,113.6463160788627,113.98856385720809,46691300
2020-11-30,116.41365051269531,118.29113047989398,114.223249757188,114.37971015134232,169410200
2020-12-01,120.00237274169922,120.73576402805044,117.35238645560318,118.33024150407148,127728200
2020-12-02,120.3543930053711,120.63797184547548,118.2128882069106,119.31786165108991,89004200
2020-12-03,120.21749877929688,121.0388934166779,119.50366133071806,120.78464902206112,78967600
2020-12-04,119.54275512695312,120.13924718086355,118.82891780556444,119.88500283154752,78260400
2020-12-07,121.00955200195312,121.8113927753868,119.54276955344461,119.60143846404372,86712000
2020-12-08,121.62559509277344,122.21231402677293,120.3641613213804,121.61582191486363,82225500
2020-12-09,119.08318328857422,123.16083693648963,118.32045756570565,121.77228459688571,115089200
2020-12-10,120.51083374023438,121.12688709145301,117.48926573156645,117.83151344866529,81312200
2020-12-11,119.69922637939453,120.04147411514255,117.8804156003438,119.71878019553394,86939800
2020-12-14,119.08318328857422,120.61841537344712,118.84850017240892,119.88502410754398,79184500
2020-12-15,125.04808044433594,125.06764171995098,121.38112461279187,121.58647324410545,157243700
2020-12-16,124.97964477539062,125.52724118635251,123.75732602917816,124.58850874495589,98208600
2020-12-17,125.84993743896484,126.71045462679722,125.20454954809055,126.04550545777673,94359800
2020-12-18,123.85511779785156,126.24108638359085,123.32707520295313,126.1041872805181,192541500
2020-12-21,125.39034271240234,125.46857290305822,120.71619699711728,122.25142905164114,121251600
2020-12-22,128.9595489501953,131.4335214201887,126.77892110440173,128.69552386752923,168904800
2020-12-23,128.05990600585938,129.49733922563573,127.8838843351233,129.2333291008579,88223700
2020-12-24,129.0475311279297,130.50454051249665,128.1968020157988,128.41193131877873,54930100
2020-12-28,133.66299438476562,134.29859412859594,130.55340791091808,131.0227890260271,124486200
2020-12-29,131.88331604003906,135.71650634261294,131.36505401704343,134.99290309889795,121047300
2020-12-30,130.7587890625,132.97852438349952,130.44586825914976,132.57760019953898,96452100
2020-12-31,129.75157165527344,131.75617722441675,128.8030511896917,131.11078939653768,99116600
2021-01-04,126.5442123413086,130.6512001367724,123.95289523825686,130.56319677250616,143301900
2021-01-05,128.1088104248047,128.82265549752282,125.58594209926646,126.03576207767944,97664900
2021-01-06,123.79644012451172,128.14789930215,123.5813108332451,124.89164039803205,155088000
2021-01-07,128.02076721191406,128.7150507858994,125.02853347683387,125.51746094781775,109578200
2021-01-08,129.1257781982422,129.69293598741686,127.34607462660249,129.49735301668466,105158200
2021-01-11,126.12370300292969,127.28735255684758,125.65433689509777,126.32905906810089,100384500
2021-01-12,125.94774627685547,126.81803676333126,124.05070489892532,125.65438674774201,91951100
2021-01-13,127.99141693115234,128.53901324360268,125.64457132897071,125.90858138762185,88636800
2021-01-14,126.05530548095703,128.0990190744919,125.90861826231031,127.90345103718111,90221800
2021-01-15,124.3244857788086,127.33628100990751,124.18758667379879,125.92816740358766,111598500
2021-01-19,124.99921417236328,125.8597314002734,124.12892376536658,124.95031843516219,90757300
2021-01-20,129.106201171875,129.5560210604613,125.70326977271654,125.81083442514691,104319500
2021-01-21,133.83900451660156,136.57700140751876,130.63164141951881,130.83699752771275,120150900
2021-01-22,135.99029541015625,136.75302107945785,132.0299798682395,133.26207173690767,114459400
2021-01-25,139.7550506591797,141.87699445932435,133.51633027696087,139.90173787834547,157611700
2021-01-26,139.98971557617188,141.1044696012595,138.23934689307262,140.419974133378,98390600
2021-01-27,138.91407775878906,141.10447831211278,137.30062299054427,140.25373432297877,140843800
2021-01-28,134.0541534423828,138.84565243368124,133.67279054633673,136.43034911842764,142621100
2021-01-29,129.03775024414062,133.71189587363907,127.3265040222691,132.82204425725396,177523800
2021-02-01,131.16943359375,132.38197883701486,128.03051332831137,130.7880708438256,106239800
2021-02-02,132.0006561279297,133.29141701118044,131.62906644112428,132.72425930217142,83305400
2021-02-03,130.97389221191406,132.76336853115643,130.6511982932754,132.7535804324545,89880900
2021-02-04,134.34750366210938,134.357276841014,131.60950655954667,133.28164524703553,84183100
2021-02-05,133.9312744140625,134.57762667448057,133.04989583580434,134.50908231283685,75693800
2021-02-08,134.0782012939453,134.1271700987044,132.12935643271075,133.21639814836522,71297200
2021-02-09,133.19680786132812,135.0281395487588,133.0401286062898,133.79419141675652,76774200
2021-02-10,132.58963012695312,134.15654214720848,131.62010163331232,133.65708128237208,73046600
2021-02-11,132.3350067138672,133.56893978199793,131.00313604563317,133.08906945057942,64280000
2021-02-12,132.57005310058594,132.7267473071844,130.92480876084792,131.57116115568016,60145100
2021-02-16,130.4351043701172,133.19676780306924,130.0433689923808,132.68753422677702,80576300
2021-02-17,128.1337127685547,129.48517374549368,126.79205451608354,128.53523594912028,97918500
2021-02-18,127.02710723876953,127.31110235363661,124.77467705464633,126.52764642744,96856700
2021-02-19,127.18378448486328,128.00642141328152,126.13592396767972,127.54614162419251,87668800
2021-02-22,123.39384460449219,127.03690216446014,123.0021166193663,125.36226484125724,103916400
2021-02-23,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000
2021-02-24,122.75730895996094,122.96296450689132,119.70184658089096,122.35579312212289,111039900
2021-02-25,118.48748016357422,123.84434166102258,118.04679080561132,122.10115979659608,148199500
2021-02-26,118.75187683105469,122.26761817552682,118.69311278217069,120.05436161448827,164560400
2021-03-01,125.1468276977539,125.28393137854741,120.2502463220139,121.19038904956516,116307900
2021-03-02,122.53205108642578,126.05758806899358,122.42432570190485,125.75400242439278,102260900
2021-03-03,119.53533935546875,123.10984517040185,119.31988858452522,122.22845904908286,112966300
2021-03-04,117.645263671875,121.04349240645305,116.16650144793978,119.23175875743435,178155000
2021-03-05,118.9085693359375,119.41781793599817,115.13820351970436,118.47767529541255,153766600
2021-03-08,113.95323181152344,118.49725830929313,113.80633288954938,118.42870647525052,154376600
2021-03-09,118.58538818359375,119.53532603787087,116.33296553737974,116.56799931968267,129525800
2021-03-10,117.49835968017578,119.6430570540703,116.97931582370948,119.17298946729461,111943300
2021-03-11,119.4374008178711,120.66154604698784,118.75188247820154,120.00540599736276,103026500
2021-03-12,118.5266342163086,118.66373788163727,116.69531777016583,117.90966772232956,88105100
2021-03-15,121.42542266845703,121.43521792323804,117.92926387065968,118.89879236104339,92403800
2021-03-16,122.97274017333984,124.58861346648825,122.14032286219975,123.10004859499045,115227900
2021-03-17,122.17950439453125,123.25675083651274,119.80955325626344,121.48419071405603,111932600
2021-03-18,118.0369873046875,120.63217688102142,117.83133178723176,120.33837901517603,121229700
2021-03-19,117.50814056396484,118.9183581846813,117.20455495401194,117.42000569846464,185549500
2021-03-22,120.83782958984375,121.30790466995239,117.7725724653111,117.84112430286966,111912300
2021-03-23,120.00540924072266,121.67024380868072,119.61368126250025,120.77906994302474,95467100
2021-03-24,117.6060791015625,120.35796270962354,117.58649606502367,120.27961562028884,88530500
2021-03-25,118.09574890136719,119.14362451394697,116.53863957243502,117.067471270447,98844700
2021-03-26,118.70291137695312,118.96733092540138,116.4602764641392,117.86069887793691,94071200
2021-03-29,118.87920379638672,120.04459257191542,118.23285893048003,119.13382812372708,80819200
2021-03-30,117.42000579833984,117.90966386466187,116.40151612379933,117.6256612896044,85671900
2021-03-31,119.62348175048828,120.96514023474477,118.64416549787944,119.13382362418386,118323800
2021-04-01,120.45588684082031,121.61148020043322,119.95643351065483,121.10223908828027,75089100
2021-04-05,123.2958984375,123.5505227154482,120.52443208237104,121.3078879507091,88651200
2021-04-06,123.59949493408203,124.50046403198856,123.05108026085016,123.8834975246027,80171300
2021-04-07,125.25455474853516,125.27413778679839,122.55163970119949,123.227370330931,83466700
2021-04-08,127.66362762451172,127.69300590750815,125.86168986591156,126.28278855097741,88844600
2021-04-09,130.24905395507812,130.2882200278853,126.79206898164956,127.11524511923089,106686700
2021-04-12,128.5255126953125,130.1022129789465,127.92812898677576,129.77903671598222,91420000
2021-04-13,131.6494598388672,131.8747133072664,129.20116952027027,129.7006303088981,91266500
2021-04-14,129.29910278320312,132.20767277981324,128.93676060999385,132.14891620504176,87222800
